text,input_ids,attention_mask,label,exp,idx_example,OPT_prob_CD,OPT_idx_CD
['{Rather. Another silence.} question: {Rather. A long period of incessant chatter.} Yes or No? answer: Ġ'],"[[2, 45152, 35716, 4, 2044, 7308, 49463, 864, 35, 25522, 35716, 4, 83, 251, 675, 9, 32772, 927, 29205, 49463, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[1],[1],[11],"[[0.50634765625, 0.449951171875, 0.0038509368896484375, 0.0032100677490234375, 0.0028839111328125, 0.0020046234130859375, 0.0016326904296875, 0.0011920928955078125, 0.0008997917175292969, 0.00081634521484375, 0.0007305145263671875, 0.0007128715515136719, 0.0006809234619140625, 0.000667572021484375, 0.0006260871887207031, 0.0005898475646972656, 0.0005431175231933594, 0.0005388259887695312, 0.0005183219909667969, 0.0004496574401855469, 0.00042939186096191406, 0.00042557716369628906, 0.00042319297790527344, 0.00042057037353515625, 0.000408172607421875, 0.00039649009704589844, 0.00036597251892089844, 0.00032329559326171875, 0.0002961158752441406, 0.00028586387634277344, 0.00026679039001464844, 0.0002617835998535156, 0.0002560615539550781, 0.0002428293228149414, 0.00023436546325683594, 0.00022482872009277344, 0.00021660327911376953, 0.00021183490753173828, 0.0002071857452392578, 0.00019979476928710938, 0.00019848346710205078, 0.0001823902130126953, 0.00017917156219482422, 0.0001766681671142578, 0.00017261505126953125, 0.00015354156494140625, 0.0001481771469116211, 0.00014603137969970703, 0.0001456737518310547, 0.00014281272888183594, 0.01318359375]]","[[3084, 9904, 7199, 32523, 100, 487, 14783, 10932, 243, 970, 1711, 33567, 133, 25101, 36948, 8346, 46236, 1185, 29802, 7516, 9690, 1121, 32541, 250, 19847, 17425, 8275, 2362, 2264, 32476, 19933, 41010, 10643, 46659, 713, 14541, 16991, 170, 31535, 35882, 1213, 440, 3216, 975, 42903, 6766, 597, 1106, 13449, 22491]]"
"['{Because many different packages are available, and because more than one can be used, auditors should determine what models, if any, are used in their agencies.} question: {Auditors have the option of choosing a model to use.} Yes or No? answer: Ġ']","[[2, 45152, 10105, 171, 430, 8368, 32, 577, 6, 8, 142, 55, 87, 65, 64, 28, 341, 6, 9818, 9314, 197, 3094, 99, 3092, 6, 114, 143, 6, 32, 341, 11, 49, 2244, 49463, 864, 35, 25522, 37779, 9314, 33, 5, 1973, 9, 8348, 10, 1421, 7, 304, 49463, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[0],[1],[12],"[[0.5703125, 0.412841796875, 0.0021762847900390625, 0.001667022705078125, 0.0009832382202148438, 0.0006442070007324219, 0.0005431175231933594, 0.0005044937133789062, 0.00041103363037109375, 0.00040221214294433594, 0.0003402233123779297, 0.00033354759216308594, 0.00024127960205078125, 0.00023472309112548828, 0.00023412704467773438, 0.00023353099822998047, 0.00021648406982421875, 0.0002142190933227539, 0.0002105236053466797, 0.000202178955078125, 0.00018405914306640625, 0.0001735687255859375, 0.0001728534698486328, 0.00017023086547851562, 0.0001481771469116211, 0.00014507770538330078, 0.00011581182479858398, 0.00011366605758666992, 0.00010824203491210938, 9.810924530029297e-05, 9.679794311523438e-05, 8.958578109741211e-05, 8.678436279296875e-05, 8.612871170043945e-05, 8.469820022583008e-05, 8.213520050048828e-05, 8.171796798706055e-05, 8.159875869750977e-05, 7.647275924682617e-05, 6.818771362304688e-05, 6.80685043334961e-05, 6.54458999633789e-05, 6.288290023803711e-05, 6.222724914550781e-05, 6.008148193359375e-05, 5.900859832763672e-05, 5.2094459533691406e-05, 4.929304122924805e-05, 4.9054622650146484e-05, 4.7326087951660156e-05, 0.00439453125]]","[[9904, 3084, 32523, 7199, 10932, 33567, 14783, 100, 487, 29802, 3216, 36948, 1121, 41010, 970, 46236, 440, 243, 1711, 25101, 17425, 19933, 8275, 2362, 133, 8346, 10643, 46659, 1213, 1185, 1106, 32541, 250, 9690, 7516, 13449, 32476, 16991, 170, 975, 19847, 2264, 14541, 2709, 3684, 3762, 35882, 713, 510, 3972]]"
"[""{Think of the Briefing section as your quick hit on the day's and week's news.} question: {It contains both daily and weekly information.} Yes or No? answer: Ġ""]","[[2, 45152, 26644, 9, 5, 14201, 154, 2810, 25, 110, 2119, 478, 15, 5, 183, 18, 8, 186, 18, 340, 49463, 864, 35, 25522, 243, 6308, 258, 1230, 8, 4114, 335, 49463, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[0],[1],[13],"[[0.66796875, 0.305419921875, 0.0019273757934570312, 0.001796722412109375, 0.0017852783203125, 0.0017461776733398438, 0.0011243820190429688, 0.0008816719055175781, 0.0007190704345703125, 0.0006866455078125, 0.0005884170532226562, 0.0005822181701660156, 0.0004591941833496094, 0.0003848075866699219, 0.00037479400634765625, 0.000362396240234375, 0.0003612041473388672, 0.000331878662109375, 0.0003285408020019531, 0.00032639503479003906, 0.0003223419189453125, 0.0003211498260498047, 0.0003154277801513672, 0.0002789497375488281, 0.0002734661102294922, 0.0002696514129638672, 0.0002689361572265625, 0.00020956993103027344, 0.00019252300262451172, 0.00019037723541259766, 0.00016701221466064453, 0.00016605854034423828, 0.000156402587890625, 0.00015628337860107422, 0.00015354156494140625, 0.0001499652862548828, 0.00013375282287597656, 0.00013136863708496094, 0.0001302957534790039, 0.00012803077697753906, 0.00011295080184936523, 0.00011068582534790039, 0.0001049041748046875, 0.00010436773300170898, 9.882450103759766e-05, 9.79304313659668e-05, 9.47117805480957e-05, 8.51750373840332e-05, 8.469820022583008e-05, 8.279085159301758e-05, 0.0068359375]]","[[9904, 3084, 14783, 7199, 10932, 32523, 243, 46236, 100, 33567, 36948, 487, 970, 133, 29802, 8346, 16991, 1711, 17425, 7516, 3216, 25101, 32541, 41010, 1185, 8275, 1121, 9690, 19933, 19847, 10643, 440, 250, 32476, 2264, 46659, 46149, 975, 713, 12350, 2362, 170, 42903, 2709, 31535, 1213, 1106, 39254, 14541, 3684]]"
"[""{Who put it in the chest, I wonder?} question: {I'm curious as to who put it in the chest.} Yes or No? answer: Ġ""]","[[2, 45152, 12375, 342, 24, 11, 5, 7050, 6, 38, 5170, 116, 24303, 864, 35, 25522, 100, 437, 10691, 25, 7, 54, 342, 24, 11, 5, 7050, 49463, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[0],[1],[14],"[[0.48974609375, 0.359130859375, 0.0418701171875, 0.0066986083984375, 0.00496673583984375, 0.004642486572265625, 0.0037746429443359375, 0.0037212371826171875, 0.0026378631591796875, 0.0022640228271484375, 0.0022220611572265625, 0.002147674560546875, 0.0019054412841796875, 0.0018739700317382812, 0.0017976760864257812, 0.00173187255859375, 0.0017185211181640625, 0.0016660690307617188, 0.0016574859619140625, 0.001476287841796875, 0.0013408660888671875, 0.0012273788452148438, 0.0011119842529296875, 0.0010557174682617188, 0.0008955001831054688, 0.000827789306640625, 0.0008153915405273438, 0.0008139610290527344, 0.0007987022399902344, 0.0007729530334472656, 0.0007519721984863281, 0.0007367134094238281, 0.0007319450378417969, 0.0007314682006835938, 0.0007143020629882812, 0.0006666183471679688, 0.0006566047668457031, 0.0006208419799804688, 0.0006175041198730469, 0.0006136894226074219, 0.0006003379821777344, 0.0005788803100585938, 0.0005574226379394531, 0.0005059242248535156, 0.0005006790161132812, 0.00045371055603027344, 0.0004420280456542969, 0.0004363059997558594, 0.00043392181396484375, 0.00042700767517089844, 0.041015625]]","[[9904, 3084, 100, 7199, 32523, 243, 8346, 14783, 133, 7516, 5096, 29802, 1185, 1711, 10932, 487, 970, 8275, 12375, 35882, 170, 2387, 17425, 19847, 33567, 250, 6766, 18975, 36948, 1121, 33683, 14541, 25101, 2264, 32541, 46236, 19933, 1213, 42903, 20328, 6209, 29375, 10643, 510, 32476, 6785, 41010, 3684, 894, 31535]]"
"[""{learn your colors learn your alphabet learn all your your little terms here and and learn how to uh begin learning some of the reading and by the second or third grade uh the little school system that we're in they have uh really a lot of computers uh it's a very wealthy district as as all that fighting's going on over who gets the money and the like but they have} question: {It's a poor district that argues over benches to sleep on } Yes or No? answer: Ġ""]","[[2, 45152, 38229, 110, 8089, 1532, 110, 34555, 1532, 70, 110, 110, 410, 1110, 259, 8, 8, 1532, 141, 7, 37463, 1642, 2239, 103, 9, 5, 2600, 8, 30, 5, 200, 50, 371, 4978, 37463, 5, 410, 334, 467, 14, 52, 214, 11, 51, 33, 37463, 269, 10, 319, 9, 7796, 37463, 24, 18, 10, 182, 8581, 1418, 25, 25, 70, 14, 2190, 18, 164, 15, 81, 54, 1516, 5, 418, 8, 5, 101, 53, 51, 33, 24303, 864, 35, 25522, 243, 18, 10, 2129, 1418, 14, 10648, 81, 26168, 7, 3581, 15, 35524, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[1],[1],[15],"[[0.5458984375, 0.43359375, 0.0016393661499023438, 0.001613616943359375, 0.001499176025390625, 0.0013227462768554688, 0.000843048095703125, 0.0006866455078125, 0.0005998611450195312, 0.0005941390991210938, 0.0003979206085205078, 0.00036454200744628906, 0.0003342628479003906, 0.0003273487091064453, 0.00030517578125, 0.00030159950256347656, 0.0002918243408203125, 0.0002713203430175781, 0.0002703666687011719, 0.0002512931823730469, 0.00023245811462402344, 0.0002065896987915039, 0.00019693374633789062, 0.00019109249114990234, 0.0001798868179321289, 0.0001773834228515625, 0.00016570091247558594, 0.0001379251480102539, 0.0001347064971923828, 0.00013399124145507812, 0.00012385845184326172, 0.00012373924255371094, 0.00011330842971801758, 0.00011068582534790039, 0.00010657310485839844, 0.00010538101196289062, 9.816884994506836e-05, 9.274482727050781e-05, 8.934736251831055e-05, 8.52346420288086e-05, 7.87973403930664e-05, 7.736682891845703e-05, 7.367134094238281e-05, 7.224082946777344e-05, 6.693601608276367e-05, 6.592273712158203e-05, 6.55055046081543e-05, 6.54458999633789e-05, 6.532669067382812e-05, 6.395578384399414e-05, 0.0048828125]]","[[3084, 9904, 7199, 10932, 14783, 32523, 100, 487, 33567, 243, 2362, 440, 46236, 3216, 7516, 1185, 17425, 8346, 8275, 970, 29802, 36948, 1121, 1711, 19847, 25101, 170, 133, 42903, 32541, 41010, 975, 250, 31535, 9690, 46659, 1213, 5096, 6766, 2264, 19933, 597, 791, 12350, 16991, 713, 10643, 44142, 14541, 6209]]"
"['{Formal and informal areas are landscaped with pools and fountains, while terraces tumble down the hillsides.} question: {There were no pools or fountains in the informal areas.} Yes or No? answer: Ġ']","[[2, 45152, 597, 43808, 8, 14110, 911, 32, 19342, 14677, 19, 16326, 8, 856, 12825, 5069, 6, 150, 17420, 11667, 26566, 159, 5, 14798, 4376, 49463, 864, 35, 25522, 970, 58, 117, 16326, 50, 856, 12825, 5069, 11, 5, 14110, 911, 49463, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[1],[1],[16],"[[0.54638671875, 0.420166015625, 0.003032684326171875, 0.002452850341796875, 0.0020198822021484375, 0.0017004013061523438, 0.0015707015991210938, 0.0010690689086914062, 0.0010013580322265625, 0.0009684562683105469, 0.0009274482727050781, 0.0005741119384765625, 0.0005240440368652344, 0.0004818439483642578, 0.00044727325439453125, 0.00042176246643066406, 0.0004124641418457031, 0.0004048347473144531, 0.0003981590270996094, 0.00039076805114746094, 0.0003643035888671875, 0.0003592967987060547, 0.00033783912658691406, 0.0002830028533935547, 0.0002655982971191406, 0.00026035308837890625, 0.0002510547637939453, 0.00023543834686279297, 0.00022268295288085938, 0.0002224445343017578, 0.00021708011627197266, 0.0001957416534423828, 0.00018966197967529297, 0.0001881122589111328, 0.00018787384033203125, 0.00017631053924560547, 0.00017261505126953125, 0.00016295909881591797, 0.0001608133316040039, 0.00016021728515625, 0.00015044212341308594, 0.0001494884490966797, 0.00014770030975341797, 0.00014460086822509766, 0.00013434886932373047, 0.0001214146614074707, 0.00010925531387329102, 0.00010907649993896484, 0.00010901689529418945, 9.930133819580078e-05, 0.0087890625]]","[[3084, 9904, 7199, 14783, 970, 32523, 487, 10932, 29802, 100, 33567, 597, 46236, 8346, 36948, 1711, 46659, 7516, 243, 17425, 1121, 133, 19847, 25101, 1185, 8275, 1213, 440, 2264, 32541, 170, 19933, 510, 32476, 42903, 9690, 10643, 1640, 975, 2362, 250, 16991, 14541, 3216, 41010, 13449, 6323, 31535, 3684, 791]]"
"[""{There's a small zoo area where you can see snakes, lizards, birds of prey, wolves, hyenas, foxes, and various desert cats, including cheetahs and leopards.} question: {The zoo is home to a variety of animals including mammals, birds, lizards, and snakes.} Yes or No? answer: Ġ""]","[[2, 45152, 970, 18, 10, 650, 14188, 443, 147, 47, 64, 192, 24328, 6, 784, 39700, 6, 7723, 9, 18644, 6, 27365, 6, 14791, 225, 281, 6, 23602, 293, 6, 8, 1337, 10348, 10017, 6, 217, 5851, 594, 25118, 8, 2084, 1517, 5954, 49463, 864, 35, 25522, 133, 14188, 16, 184, 7, 10, 3143, 9, 3122, 217, 27772, 6, 7723, 6, 784, 39700, 6, 8, 24328, 49463, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[0],[2],[1],"[[0.6484375, 0.333740234375, 0.003124237060546875, 0.0018367767333984375, 0.001049041748046875, 0.0009756088256835938, 0.0004963874816894531, 0.000415802001953125, 0.0003845691680908203, 0.00037026405334472656, 0.00032639503479003906, 0.00028133392333984375, 0.00027823448181152344, 0.0002694129943847656, 0.0002484321594238281, 0.0002372264862060547, 0.00022709369659423828, 0.0001990795135498047, 0.0001895427703857422, 0.00018215179443359375, 0.0001779794692993164, 0.00016832351684570312, 0.00016760826110839844, 0.00016486644744873047, 0.0001633167266845703, 0.00015223026275634766, 0.00014531612396240234, 0.00014495849609375, 0.00013744831085205078, 0.00013136863708496094, 0.00013005733489990234, 0.00010961294174194336, 9.614229202270508e-05, 9.560585021972656e-05, 8.249282836914062e-05, 8.177757263183594e-05, 8.165836334228516e-05, 8.052587509155273e-05, 7.56382942199707e-05, 7.289648056030273e-05, 6.884336471557617e-05, 6.812810897827148e-05, 6.216764450073242e-05, 6.139278411865234e-05, 5.990266799926758e-05, 5.513429641723633e-05, 5.1021575927734375e-05, 4.857778549194336e-05, 4.756450653076172e-05, 4.4465065002441406e-05, 0.00390625]]","[[9904, 3084, 32523, 7199, 14783, 10932, 487, 46236, 100, 33567, 36948, 3216, 32541, 970, 17425, 25101, 243, 8346, 1185, 29802, 1121, 1711, 32476, 9690, 10643, 8275, 46659, 7516, 41010, 133, 440, 170, 19847, 19933, 2362, 250, 14541, 975, 35882, 597, 16991, 1213, 2264, 510, 31535, 12350, 2709, 3684, 42903, 713]]"
"[""{and i lived with Dana in school} question: {I didn't lived with Dana} Yes or No? answer: Ġ""]","[[2, 45152, 463, 939, 3033, 19, 11014, 11, 334, 24303, 864, 35, 25522, 100, 399, 75, 3033, 19, 11014, 24303, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[1],[2],[2],"[[0.50048828125, 0.47021484375, 0.003490447998046875, 0.0026416778564453125, 0.0020599365234375, 0.001445770263671875, 0.0013933181762695312, 0.0013570785522460938, 0.000652313232421875, 0.0004551410675048828, 0.0004372596740722656, 0.0003509521484375, 0.0003371238708496094, 0.00033473968505859375, 0.0003304481506347656, 0.0003228187561035156, 0.0003147125244140625, 0.0002989768981933594, 0.0002770423889160156, 0.0002701282501220703, 0.00026702880859375, 0.0002651214599609375, 0.0002574920654296875, 0.00025463104248046875, 0.000244140625, 0.0002319812774658203, 0.00023102760314941406, 0.00021958351135253906, 0.00021588802337646484, 0.00019168853759765625, 0.00018012523651123047, 0.00016796588897705078, 0.000164031982421875, 0.00015878677368164062, 0.00015723705291748047, 0.00014162063598632812, 0.0001361370086669922, 0.00013077259063720703, 0.00012767314910888672, 0.00012254714965820312, 0.00011718273162841797, 0.00011467933654785156, 0.00010305643081665039, 0.00010192394256591797, 0.0001017451286315918, 0.00010031461715698242, 9.775161743164062e-05, 9.465217590332031e-05, 9.077787399291992e-05, 8.112192153930664e-05, 0.0078125]]","[[3084, 9904, 100, 7199, 14783, 32523, 10932, 487, 2362, 36948, 3216, 46236, 495, 440, 243, 29802, 975, 970, 8275, 7516, 8346, 1121, 133, 10643, 1185, 32541, 1711, 41010, 33567, 250, 25101, 2387, 19933, 170, 2264, 20328, 30612, 17425, 31535, 5096, 13449, 7083, 894, 2709, 46659, 32476, 791, 19847, 1213, 713]]"
"['{I did so, and felt something bitty and sticky shoved down my throat.} question: {I felt something bitty and sticky forced down my throat.} Yes or No? answer: Ġ']","[[2, 45152, 100, 222, 98, 6, 8, 1299, 402, 741, 18308, 8, 25247, 30988, 159, 127, 14599, 49463, 864, 35, 25522, 100, 1299, 402, 741, 18308, 8, 25247, 1654, 159, 127, 14599, 49463, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[0],[2],[3],"[[0.51220703125, 0.45703125, 0.002689361572265625, 0.0023193359375, 0.0018568038940429688, 0.0018358230590820312, 0.0016336441040039062, 0.001190185546875, 0.0005660057067871094, 0.0005421638488769531, 0.00054168701171875, 0.0004763603210449219, 0.0004107952117919922, 0.0003521442413330078, 0.00035071372985839844, 0.0003380775451660156, 0.00033164024353027344, 0.0003223419189453125, 0.0003077983856201172, 0.0002911090850830078, 0.0002906322479248047, 0.0002903938293457031, 0.00028514862060546875, 0.00026035308837890625, 0.00025725364685058594, 0.00025582313537597656, 0.0002529621124267578, 0.0002453327178955078, 0.00022590160369873047, 0.00020015239715576172, 0.0001995563507080078, 0.00019681453704833984, 0.00019252300262451172, 0.00017464160919189453, 0.0001659393310546875, 0.00015938282012939453, 0.0001552104949951172, 0.00015151500701904297, 0.00013971328735351562, 0.00013911724090576172, 0.00013637542724609375, 0.0001252889633178711, 0.00012290477752685547, 0.00011974573135375977, 0.00010186433792114258, 9.560585021972656e-05, 9.268522262573242e-05, 9.208917617797852e-05, 9.161233901977539e-05, 9.131431579589844e-05, 0.00927734375]]","[[9904, 3084, 32523, 7199, 100, 14783, 487, 10932, 46236, 243, 1711, 36948, 7516, 970, 46659, 8346, 3216, 32541, 440, 25101, 29802, 1121, 41010, 975, 8275, 1185, 19847, 133, 510, 33567, 17425, 14541, 9690, 597, 2264, 250, 10643, 19933, 387, 31535, 448, 42903, 32476, 2362, 5096, 713, 44142, 170, 791, 16991]]"
"['{Because a large proportion of street costs are fixed,27 the unit (per piece) street cost initially declines rapidly as volume increases and continues to decline at a decreasing rate.} question: {Street costs remain at $0.00 forever no matter what.} Yes or No? answer: Ġ']","[[2, 45152, 10105, 10, 739, 10301, 9, 2014, 1042, 32, 4460, 6, 2518, 5, 1933, 36, 1741, 2125, 43, 2014, 701, 3225, 11081, 6042, 25, 3149, 3488, 8, 1388, 7, 2991, 23, 10, 20910, 731, 49463, 864, 35, 25522, 24265, 1042, 1091, 23, 68, 288, 4, 612, 6000, 117, 948, 99, 49463, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[1],[2],[4],"[[0.61083984375, 0.357666015625, 0.002521514892578125, 0.0025081634521484375, 0.0015554428100585938, 0.0012874603271484375, 0.0010242462158203125, 0.0009260177612304688, 0.0009174346923828125, 0.0006480216979980469, 0.0005393028259277344, 0.0004627704620361328, 0.0004439353942871094, 0.00041747093200683594, 0.0004131793975830078, 0.0004107952117919922, 0.0003886222839355469, 0.00035953521728515625, 0.00034499168395996094, 0.0003256797790527344, 0.0003223419189453125, 0.0002865791320800781, 0.00028133392333984375, 0.00026535987854003906, 0.00026226043701171875, 0.0002617835998535156, 0.00025177001953125, 0.0002472400665283203, 0.0002455711364746094, 0.0002435445785522461, 0.0002332925796508789, 0.0002148151397705078, 0.00020170211791992188, 0.00018203258514404297, 0.00018095970153808594, 0.0001766681671142578, 0.0001691579818725586, 0.00016355514526367188, 0.00015544891357421875, 0.0001550912857055664, 0.0001538991928100586, 0.00014793872833251953, 0.00013935565948486328, 0.00013518333435058594, 0.00013446807861328125, 0.00012791156768798828, 0.00012695789337158203, 0.00012564659118652344, 0.00012028217315673828, 0.00011807680130004883, 0.01025390625]]","[[3084, 9904, 32523, 7199, 487, 14783, 33567, 36948, 10932, 1711, 46236, 243, 440, 970, 1121, 100, 133, 46659, 8346, 19847, 2362, 32541, 25101, 17425, 7516, 597, 8275, 29802, 1185, 170, 3216, 19933, 288, 2264, 250, 9690, 2709, 10643, 510, 41010, 14541, 1106, 44142, 13449, 713, 38423, 1213, 46149, 36446, 975]]"
['{The value of scale is about $4.} question: {The scale has a value of $4.} Yes or No? answer: Ġ'],"[[2, 45152, 133, 923, 9, 3189, 16, 59, 68, 306, 49463, 864, 35, 25522, 133, 3189, 34, 10, 923, 9, 68, 306, 49463, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[0],[2],[5],"[[0.669921875, 0.27734375, 0.004344940185546875, 0.003978729248046875, 0.0025348663330078125, 0.0023136138916015625, 0.0022983551025390625, 0.002048492431640625, 0.001361846923828125, 0.0012350082397460938, 0.0011444091796875, 0.0009322166442871094, 0.0008978843688964844, 0.0007576942443847656, 0.0007476806640625, 0.0007076263427734375, 0.000690460205078125, 0.0006380081176757812, 0.0005693435668945312, 0.0005674362182617188, 0.00052642822265625, 0.0005240440368652344, 0.0005002021789550781, 0.0004868507385253906, 0.0004420280456542969, 0.00043654441833496094, 0.0004303455352783203, 0.00041604042053222656, 0.0003418922424316406, 0.0003409385681152344, 0.0003254413604736328, 0.0003178119659423828, 0.0002913475036621094, 0.0002849102020263672, 0.0002739429473876953, 0.00026035308837890625, 0.0002551078796386719, 0.00022125244140625, 0.00021409988403320312, 0.00021064281463623047, 0.00020074844360351562, 0.0002002716064453125, 0.0001990795135498047, 0.00019812583923339844, 0.00019478797912597656, 0.00018668174743652344, 0.00018024444580078125, 0.00017058849334716797, 0.00016677379608154297, 0.0001646280288696289, 0.01611328125]]","[[9904, 3084, 32523, 7199, 14783, 10932, 36948, 1629, 100, 487, 46236, 243, 133, 25101, 1711, 8346, 33567, 1121, 29802, 46659, 3216, 970, 17425, 9690, 32541, 250, 10643, 8275, 19933, 41010, 1185, 7516, 975, 170, 713, 42903, 2264, 19847, 288, 791, 2362, 510, 440, 2709, 32476, 597, 13984, 12350, 13449, 14541]]"
