text,input_ids,attention_mask,label,exp,idx_example,OPT_prob_CD,OPT_idx_CD
['{Rather. Another silence.} question: {Rather. A long period of incessant chatter.} Yes or No? answer: Ġ'],"[[2, 45152, 35716, 4, 2044, 7308, 49463, 864, 35, 25522, 35716, 4, 83, 251, 675, 9, 32772, 927, 29205, 49463, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[1],[1],[11],"[[0.68212890625, 0.30224609375, 0.001583099365234375, 0.0010814666748046875, 0.0008378028869628906, 0.0004715919494628906, 0.00041222572326660156, 0.0003981590270996094, 0.00029778480529785156, 0.0002961158752441406, 0.00027871131896972656, 0.0002300739288330078, 0.00020694732666015625, 0.00018465518951416016, 0.00015115737915039062, 0.00014841556549072266, 0.00013446807861328125, 0.0001302957534790039, 0.00012636184692382812, 0.0001189112663269043, 0.00010281801223754883, 9.799003601074219e-05, 9.66787338256836e-05, 9.292364120483398e-05, 8.845329284667969e-05, 8.684396743774414e-05, 8.565187454223633e-05, 8.469820022583008e-05, 8.273124694824219e-05, 8.118152618408203e-05, 8.082389831542969e-05, 7.957220077514648e-05, 7.921457290649414e-05, 7.665157318115234e-05, 7.659196853637695e-05, 7.617473602294922e-05, 7.426738739013672e-05, 7.402896881103516e-05, 7.396936416625977e-05, 7.253885269165039e-05, 7.152557373046875e-05, 7.146596908569336e-05, 6.705522537231445e-05, 6.622076034545898e-05, 6.61015510559082e-05, 6.604194641113281e-05, 6.455183029174805e-05, 5.9545040130615234e-05, 5.8591365814208984e-05, 5.811452865600586e-05, 0.00634765625]]","[[3084, 9904, 35716, 7199, 39254, 29802, 100, 487, 14541, 16991, 243, 133, 40671, 250, 19847, 32458, 1185, 713, 22491, 673, 510, 1106, 1121, 24989, 9685, 50118, 36948, 19933, 970, 13449, 104, 440, 44241, 448, 31133, 13624, 725, 12375, 2362, 2264, 495, 30612, 7516, 25101, 23719, 6766, 14783, 4688, 21001, 5975]]"
"['{Because many different packages are available, and because more than one can be used, auditors should determine what models, if any, are used in their agencies.} question: {Auditors have the option of choosing a model to use.} Yes or No? answer: Ġ']","[[2, 45152, 10105, 171, 430, 8368, 32, 577, 6, 8, 142, 55, 87, 65, 64, 28, 341, 6, 9818, 9314, 197, 3094, 99, 3092, 6, 114, 143, 6, 32, 341, 11, 49, 2244, 49463, 864, 35, 25522, 37779, 9314, 33, 5, 1973, 9, 8348, 10, 1421, 7, 304, 49463, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[0],[1],[12],"[[0.5419921875, 0.43798828125, 0.0017490386962890625, 0.0007386207580566406, 0.0007195472717285156, 0.0006375312805175781, 0.0004887580871582031, 0.00043320655822753906, 0.0004105567932128906, 0.0003876686096191406, 0.00036597251892089844, 0.0003466606140136719, 0.0003275871276855469, 0.0002961158752441406, 0.0002834796905517578, 0.0002524852752685547, 0.00023436546325683594, 0.00021076202392578125, 0.00020813941955566406, 0.00018537044525146484, 0.00018525123596191406, 0.0001672506332397461, 0.00016355514526367188, 0.0001634359359741211, 0.00015294551849365234, 0.00014901161193847656, 0.0001468658447265625, 0.00014495849609375, 0.00014126300811767578, 0.0001277923583984375, 0.00012731552124023438, 0.00012671947479248047, 0.00012612342834472656, 0.00011998414993286133, 0.00011664628982543945, 0.0001156926155090332, 0.00011438131332397461, 0.00011277198791503906, 0.00011134147644042969, 0.0001093149185180664, 0.00010389089584350586, 9.971857070922852e-05, 9.971857070922852e-05, 9.965896606445312e-05, 9.936094284057617e-05, 9.60230827331543e-05, 9.423494338989258e-05, 9.363889694213867e-05, 9.322166442871094e-05, 8.893013000488281e-05, 0.0078125]]","[[9904, 3084, 7199, 29802, 487, 14541, 16991, 45356, 673, 100, 1106, 43625, 243, 45181, 250, 133, 32251, 510, 13449, 44241, 1185, 19933, 39254, 46550, 40671, 3684, 11913, 9685, 34447, 8275, 30597, 50118, 1121, 495, 24989, 6766, 448, 9690, 565, 713, 6323, 2709, 2264, 3216, 3762, 36948, 10004, 104, 14783, 29774]]"
"[""{Think of the Briefing section as your quick hit on the day's and week's news.} question: {It contains both daily and weekly information.} Yes or No? answer: Ġ""]","[[2, 45152, 26644, 9, 5, 14201, 154, 2810, 25, 110, 2119, 478, 15, 5, 183, 18, 8, 186, 18, 340, 49463, 864, 35, 25522, 243, 6308, 258, 1230, 8, 4114, 335, 49463, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[0],[1],[13],"[[0.70166015625, 0.291015625, 0.0003838539123535156, 0.0003578662872314453, 0.00033783912658691406, 0.00026869773864746094, 0.0002332925796508789, 0.00018024444580078125, 0.00016951560974121094, 0.00016689300537109375, 0.0001659393310546875, 0.00016117095947265625, 0.00014913082122802734, 0.00010943412780761719, 0.00010520219802856445, 0.00010472536087036133, 0.00010305643081665039, 9.018182754516602e-05, 8.350610733032227e-05, 7.778406143188477e-05, 7.104873657226562e-05, 6.532669067382812e-05, 6.413459777832031e-05, 6.330013275146484e-05, 6.264448165893555e-05, 5.942583084106445e-05, 5.424022674560547e-05, 5.40614128112793e-05, 5.1975250244140625e-05, 4.881620407104492e-05, 4.786252975463867e-05, 4.500150680541992e-05, 4.303455352783203e-05, 4.2438507080078125e-05, 3.8623809814453125e-05, 3.814697265625e-05, 3.6716461181640625e-05, 3.6656856536865234e-05, 3.641843795776367e-05, 3.552436828613281e-05, 3.457069396972656e-05, 3.427267074584961e-05, 3.343820571899414e-05, 3.319978713989258e-05, 3.2782554626464844e-05, 3.272294998168945e-05, 3.272294998168945e-05, 3.224611282348633e-05, 3.2067298889160156e-05, 3.2067298889160156e-05, 0.0029296875]]","[[9904, 3084, 16991, 243, 7199, 100, 487, 133, 14541, 250, 1185, 673, 1106, 26339, 39254, 713, 14783, 975, 50118, 3216, 13624, 13449, 2895, 19933, 8275, 29802, 2264, 565, 1121, 7516, 170, 10932, 22491, 3684, 6766, 2709, 3972, 1711, 448, 2387, 4148, 36948, 495, 17425, 46236, 104, 6715, 12375, 510, 970]]"
"[""{Who put it in the chest, I wonder?} question: {I'm curious as to who put it in the chest.} Yes or No? answer: Ġ""]","[[2, 45152, 12375, 342, 24, 11, 5, 7050, 6, 38, 5170, 116, 24303, 864, 35, 25522, 100, 437, 10691, 25, 7, 54, 342, 24, 11, 5, 7050, 49463, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[0],[1],[14],"[[0.79931640625, 0.1708984375, 0.005199432373046875, 0.0021686553955078125, 0.0018758773803710938, 0.00136566162109375, 0.0009455680847167969, 0.0007081031799316406, 0.0006589889526367188, 0.0004150867462158203, 0.00034046173095703125, 0.0003285408020019531, 0.0003075599670410156, 0.0003008842468261719, 0.00029969215393066406, 0.0002932548522949219, 0.000274658203125, 0.00022923946380615234, 0.0002181529998779297, 0.00021195411682128906, 0.0002079010009765625, 0.00020313262939453125, 0.000202178955078125, 0.0001876354217529297, 0.0001862049102783203, 0.00018322467803955078, 0.00018095970153808594, 0.00017762184143066406, 0.00017535686492919922, 0.00017321109771728516, 0.00016927719116210938, 0.00016105175018310547, 0.00016057491302490234, 0.00015783309936523438, 0.00015628337860107422, 0.00015473365783691406, 0.00015413761138916016, 0.00015413761138916016, 0.00015020370483398438, 0.00014925003051757812, 0.00014853477478027344, 0.00013768672943115234, 0.00013720989227294922, 0.00013530254364013672, 0.00013530254364013672, 0.00012671947479248047, 0.00012111663818359375, 0.00012093782424926758, 0.00011938810348510742, 0.00011926889419555664, 0.0087890625]]","[[9904, 3084, 100, 14541, 243, 12375, 7199, 1185, 133, 250, 673, 2264, 1106, 7516, 16991, 39254, 2387, 14783, 6766, 29802, 1121, 50118, 3216, 7608, 713, 44241, 347, 20328, 6209, 40671, 10932, 448, 487, 170, 27847, 22491, 10643, 8275, 970, 975, 1711, 32541, 510, 32458, 13624, 36948, 104, 35882, 10004, 894]]"
"[""{learn your colors learn your alphabet learn all your your little terms here and and learn how to uh begin learning some of the reading and by the second or third grade uh the little school system that we're in they have uh really a lot of computers uh it's a very wealthy district as as all that fighting's going on over who gets the money and the like but they have} question: {It's a poor district that argues over benches to sleep on } Yes or No? answer: Ġ""]","[[2, 45152, 38229, 110, 8089, 1532, 110, 34555, 1532, 70, 110, 110, 410, 1110, 259, 8, 8, 1532, 141, 7, 37463, 1642, 2239, 103, 9, 5, 2600, 8, 30, 5, 200, 50, 371, 4978, 37463, 5, 410, 334, 467, 14, 52, 214, 11, 51, 33, 37463, 269, 10, 319, 9, 7796, 37463, 24, 18, 10, 182, 8581, 1418, 25, 25, 70, 14, 2190, 18, 164, 15, 81, 54, 1516, 5, 418, 8, 5, 101, 53, 51, 33, 24303, 864, 35, 25522, 243, 18, 10, 2129, 1418, 14, 10648, 81, 26168, 7, 3581, 15, 35524, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[1],[1],[15],"[[0.6865234375, 0.296875, 0.0011806488037109375, 0.0009317398071289062, 0.0009222030639648438, 0.0005655288696289062, 0.0005478858947753906, 0.0004177093505859375, 0.00041031837463378906, 0.0004024505615234375, 0.00037741661071777344, 0.0003190040588378906, 0.00030994415283203125, 0.0002923011779785156, 0.0002727508544921875, 0.00022590160369873047, 0.00020778179168701172, 0.0002034902572631836, 0.0001691579818725586, 0.00014543533325195312, 0.00014078617095947266, 0.00012093782424926758, 0.00011873245239257812, 0.00011771917343139648, 0.0001175999641418457, 0.00011676549911499023, 0.00011068582534790039, 0.00010699033737182617, 0.0001055002212524414, 0.00010293722152709961, 0.00010097026824951172, 9.691715240478516e-05, 9.614229202270508e-05, 9.113550186157227e-05, 9.042024612426758e-05, 8.952617645263672e-05, 8.946657180786133e-05, 8.887052536010742e-05, 8.797645568847656e-05, 8.744001388549805e-05, 8.636713027954102e-05, 8.404254913330078e-05, 8.058547973632812e-05, 7.671117782592773e-05, 7.522106170654297e-05, 7.49826431274414e-05, 7.31348991394043e-05, 7.212162017822266e-05, 7.158517837524414e-05, 7.092952728271484e-05, 0.005859375]]","[[3084, 9904, 100, 7199, 7516, 14783, 243, 42025, 42903, 487, 14541, 8346, 1185, 673, 133, 13449, 440, 250, 791, 43094, 16991, 3216, 6766, 713, 2264, 1711, 510, 170, 2847, 17986, 1213, 2362, 12375, 50118, 970, 1106, 36948, 975, 30612, 3684, 29802, 448, 8275, 25101, 104, 1121, 37128, 10932, 2387, 2895]]"
"['{Formal and informal areas are landscaped with pools and fountains, while terraces tumble down the hillsides.} question: {There were no pools or fountains in the informal areas.} Yes or No? answer: Ġ']","[[2, 45152, 597, 43808, 8, 14110, 911, 32, 19342, 14677, 19, 16326, 8, 856, 12825, 5069, 6, 150, 17420, 11667, 26566, 159, 5, 14798, 4376, 49463, 864, 35, 25522, 970, 58, 117, 16326, 50, 856, 12825, 5069, 11, 5, 14110, 911, 49463, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[1],[1],[16],"[[0.908203125, 0.0860595703125, 0.0010919570922851562, 0.0006608963012695312, 0.00022518634796142578, 0.00020635128021240234, 0.00015795230865478516, 0.00012153387069702148, 0.00010943412780761719, 0.00010758638381958008, 8.678436279296875e-05, 7.605552673339844e-05, 7.301568984985352e-05, 6.92605972290039e-05, 6.723403930664062e-05, 6.03795051574707e-05, 6.008148193359375e-05, 5.751848220825195e-05, 5.5789947509765625e-05, 5.525350570678711e-05, 5.1915645599365234e-05, 4.661083221435547e-05, 4.458427429199219e-05, 4.3451786041259766e-05, 4.088878631591797e-05, 3.9517879486083984e-05, 3.921985626220703e-05, 3.892183303833008e-05, 3.796815872192383e-05, 3.784894943237305e-05, 3.325939178466797e-05, 3.224611282348633e-05, 2.849102020263672e-05, 2.7954578399658203e-05, 2.6047229766845703e-05, 2.5928020477294922e-05, 2.5033950805664062e-05, 2.2530555725097656e-05, 2.2351741790771484e-05, 2.1219253540039062e-05, 2.1159648895263672e-05, 2.1159648895263672e-05, 2.09808349609375e-05, 2.0563602447509766e-05, 2.008676528930664e-05, 2.002716064453125e-05, 1.996755599975586e-05, 1.9431114196777344e-05, 1.823902130126953e-05, 1.800060272216797e-05, 0.00146484375]]","[[3084, 9904, 7199, 487, 13449, 29802, 673, 44241, 100, 14541, 133, 440, 7516, 37128, 243, 1185, 46659, 713, 36948, 597, 33567, 22491, 250, 50118, 30612, 33239, 1121, 510, 6766, 20328, 14563, 970, 1106, 14783, 448, 19847, 8275, 565, 9685, 10643, 725, 1711, 495, 104, 19933, 39254, 2264, 6323, 31535, 170]]"
"[""{There's a small zoo area where you can see snakes, lizards, birds of prey, wolves, hyenas, foxes, and various desert cats, including cheetahs and leopards.} question: {The zoo is home to a variety of animals including mammals, birds, lizards, and snakes.} Yes or No? answer: Ġ""]","[[2, 45152, 970, 18, 10, 650, 14188, 443, 147, 47, 64, 192, 24328, 6, 784, 39700, 6, 7723, 9, 18644, 6, 27365, 6, 14791, 225, 281, 6, 23602, 293, 6, 8, 1337, 10348, 10017, 6, 217, 5851, 594, 25118, 8, 2084, 1517, 5954, 49463, 864, 35, 25522, 133, 14188, 16, 184, 7, 10, 3143, 9, 3122, 217, 27772, 6, 7723, 6, 784, 39700, 6, 8, 24328, 49463, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[0],[2],[1],"[[0.9052734375, 0.09295654296875, 8.869171142578125e-05, 5.27501106262207e-05, 4.744529724121094e-05, 4.458427429199219e-05, 4.082918167114258e-05, 3.820657730102539e-05, 3.4928321838378906e-05, 3.409385681152344e-05, 3.0994415283203125e-05, 3.069639205932617e-05, 3.0159950256347656e-05, 2.753734588623047e-05, 2.5272369384765625e-05, 2.0623207092285156e-05, 2.0265579223632812e-05, 1.9729137420654297e-05, 1.895427703857422e-05, 1.823902130126953e-05, 1.5735626220703125e-05, 1.519918441772461e-05, 1.4662742614746094e-05, 1.341104507446289e-05, 1.33514404296875e-05, 1.2278556823730469e-05, 1.1622905731201172e-05, 1.138448715209961e-05, 1.1086463928222656e-05, 1.055002212524414e-05, 1.0251998901367188e-05, 1.0073184967041016e-05, 9.238719940185547e-06, 8.64267349243164e-06, 8.64267349243164e-06, 8.58306884765625e-06, 8.404254913330078e-06, 8.046627044677734e-06, 8.046627044677734e-06, 7.927417755126953e-06, 7.808208465576172e-06, 7.808208465576172e-06, 7.450580596923828e-06, 7.450580596923828e-06, 7.331371307373047e-06, 7.271766662597656e-06, 7.212162017822266e-06, 7.033348083496094e-06, 6.854534149169922e-06, 6.854534149169922e-06, 0.0009765625]]","[[9904, 3084, 3216, 7199, 133, 14541, 487, 673, 14783, 100, 1185, 250, 243, 50118, 36948, 565, 713, 29802, 2895, 975, 7516, 10932, 1106, 46236, 510, 448, 104, 41010, 1121, 13449, 12375, 8275, 32541, 170, 16991, 3684, 725, 17425, 33567, 6323, 20328, 10004, 2709, 970, 347, 597, 495, 21674, 6209, 6766]]"
"[""{and i lived with Dana in school} question: {I didn't lived with Dana} Yes or No? answer: Ġ""]","[[2, 45152, 463, 939, 3033, 19, 11014, 11, 334, 24303, 864, 35, 25522, 100, 399, 75, 3033, 19, 11014, 24303, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[1],[2],[2],"[[0.74365234375, 0.2474365234375, 0.0014448165893554688, 0.0006136894226074219, 0.0005064010620117188, 0.0003616809844970703, 0.0002512931823730469, 0.00020992755889892578, 0.0001804828643798828, 0.000179290771484375, 0.0001785755157470703, 0.00014483928680419922, 0.00013637542724609375, 0.00012552738189697266, 0.0001226663589477539, 0.00011807680130004883, 0.00011593103408813477, 0.00010091066360473633, 7.706880569458008e-05, 7.075071334838867e-05, 6.4849853515625e-05, 6.306171417236328e-05, 6.109476089477539e-05, 5.930662155151367e-05, 5.555152893066406e-05, 5.257129669189453e-05, 4.792213439941406e-05, 4.76837158203125e-05, 4.756450653076172e-05, 4.661083221435547e-05, 4.6312808990478516e-05, 4.5418739318847656e-05, 4.38690185546875e-05, 4.285573959350586e-05, 4.2438507080078125e-05, 4.1961669921875e-05, 4.1365623474121094e-05, 4.023313522338867e-05, 3.612041473388672e-05, 3.606081008911133e-05, 3.546476364135742e-05, 3.463029861450195e-05, 3.3736228942871094e-05, 3.30805778503418e-05, 3.30805778503418e-05, 3.272294998168945e-05, 3.069639205932617e-05, 3.069639205932617e-05, 2.8014183044433594e-05, 2.8014183044433594e-05, 0.0029296875]]","[[3084, 9904, 7199, 487, 100, 14541, 29802, 13449, 39254, 673, 1185, 243, 22491, 7516, 6766, 50118, 30612, 14783, 20328, 133, 495, 44241, 713, 12375, 440, 16991, 31535, 2362, 250, 1106, 1121, 2387, 448, 33239, 1640, 975, 36948, 33567, 8275, 170, 42903, 14563, 510, 565, 2264, 5975, 10004, 9685, 725, 3216]]"
"['{I did so, and felt something bitty and sticky shoved down my throat.} question: {I felt something bitty and sticky forced down my throat.} Yes or No? answer: Ġ']","[[2, 45152, 100, 222, 98, 6, 8, 1299, 402, 741, 18308, 8, 25247, 30988, 159, 127, 14599, 49463, 864, 35, 25522, 100, 1299, 402, 741, 18308, 8, 25247, 1654, 159, 127, 14599, 49463, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[0],[2],[3],"[[0.845703125, 0.1492919921875, 0.0004222393035888672, 0.00027441978454589844, 0.00016498565673828125, 0.00013244152069091797, 0.00010603666305541992, 0.0001043081283569336, 0.00010007619857788086, 8.600950241088867e-05, 8.20159912109375e-05, 7.849931716918945e-05, 7.18235969543457e-05, 7.003545761108398e-05, 6.562471389770508e-05, 5.91278076171875e-05, 5.894899368286133e-05, 5.5670738220214844e-05, 5.525350570678711e-05, 5.519390106201172e-05, 5.328655242919922e-05, 4.9591064453125e-05, 4.929304122924805e-05, 4.76837158203125e-05, 4.2438507080078125e-05, 4.07099723815918e-05, 3.88026237487793e-05, 3.844499588012695e-05, 3.641843795776367e-05, 3.5822391510009766e-05, 3.522634506225586e-05, 3.1948089599609375e-05, 3.147125244140625e-05, 3.0875205993652344e-05, 3.0338764190673828e-05, 2.9206275939941406e-05, 2.8908252716064453e-05, 2.849102020263672e-05, 2.682209014892578e-05, 2.6404857635498047e-05, 2.6285648345947266e-05, 2.580881118774414e-05, 2.5093555450439453e-05, 2.5093555450439453e-05, 2.4199485778808594e-05, 2.3245811462402344e-05, 2.288818359375e-05, 2.276897430419922e-05, 2.2470951080322266e-05, 2.2470951080322266e-05, 0.001953125]]","[[9904, 3084, 100, 7199, 243, 14541, 133, 3216, 14783, 975, 250, 1185, 7516, 10932, 673, 50118, 1121, 36948, 22491, 487, 713, 13449, 2387, 41010, 10004, 20328, 448, 1711, 1106, 25101, 565, 8275, 2895, 13624, 46236, 510, 8346, 44241, 29802, 16991, 104, 347, 2264, 3972, 4688, 1640, 6766, 2709, 597, 10643]]"
"['{Because a large proportion of street costs are fixed,27 the unit (per piece) street cost initially declines rapidly as volume increases and continues to decline at a decreasing rate.} question: {Street costs remain at $0.00 forever no matter what.} Yes or No? answer: Ġ']","[[2, 45152, 10105, 10, 739, 10301, 9, 2014, 1042, 32, 4460, 6, 2518, 5, 1933, 36, 1741, 2125, 43, 2014, 701, 3225, 11081, 6042, 25, 3149, 3488, 8, 1388, 7, 2991, 23, 10, 20910, 731, 49463, 864, 35, 25522, 24265, 1042, 1091, 23, 68, 288, 4, 612, 6000, 117, 948, 99, 49463, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[1],[2],[4],"[[0.49560546875, 0.4921875, 0.0009632110595703125, 0.0008816719055175781, 0.0004258155822753906, 0.00040841102600097656, 0.0003426074981689453, 0.0002944469451904297, 0.0001761913299560547, 0.0001742839813232422, 0.00017130374908447266, 0.0001659393310546875, 0.0001627206802368164, 0.0001519918441772461, 0.00014591217041015625, 0.00014066696166992188, 0.00013816356658935547, 0.0001360177993774414, 0.00012314319610595703, 0.00012177228927612305, 0.00011926889419555664, 0.00011390447616577148, 0.0001119375228881836, 0.00010776519775390625, 0.00010538101196289062, 9.959936141967773e-05, 9.447336196899414e-05, 8.797645568847656e-05, 8.70823860168457e-05, 8.541345596313477e-05, 8.428096771240234e-05, 8.183717727661133e-05, 7.814168930053711e-05, 7.784366607666016e-05, 7.641315460205078e-05, 7.450580596923828e-05, 7.31348991394043e-05, 7.128715515136719e-05, 6.949901580810547e-05, 6.23464584350586e-05, 6.151199340820312e-05, 6.133317947387695e-05, 6.121397018432617e-05, 5.9545040130615234e-05, 5.7697296142578125e-05, 5.7578086853027344e-05, 5.704164505004883e-05, 5.620718002319336e-05, 5.239248275756836e-05, 5.072355270385742e-05, 0.0048828125]]","[[3084, 9904, 487, 7199, 36948, 14541, 13449, 46659, 133, 22491, 37128, 673, 243, 250, 510, 100, 50118, 44241, 713, 3216, 495, 30612, 1121, 32523, 14563, 9685, 597, 116, 41010, 1640, 1106, 440, 29802, 1185, 6766, 10932, 33567, 104, 565, 448, 347, 35882, 2895, 17425, 14783, 2362, 12455, 975, 33239, 25101]]"
['{The value of scale is about $4.} question: {The scale has a value of $4.} Yes or No? answer: Ġ'],"[[2, 45152, 133, 923, 9, 3189, 16, 59, 68, 306, 49463, 864, 35, 25522, 133, 3189, 34, 10, 923, 9, 68, 306, 49463, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[0],[2],[5],"[[0.67333984375, 0.31982421875, 0.0003705024719238281, 0.0002827644348144531, 0.000274658203125, 0.00019919872283935547, 0.0001933574676513672, 0.00018584728240966797, 0.00016927719116210938, 0.0001627206802368164, 0.0001608133316040039, 0.0001424551010131836, 0.00013911724090576172, 0.00010114908218383789, 9.626150131225586e-05, 9.47713851928711e-05, 9.018182754516602e-05, 7.903575897216797e-05, 7.873773574829102e-05, 6.985664367675781e-05, 6.657838821411133e-05, 6.133317947387695e-05, 5.84721565246582e-05, 5.793571472167969e-05, 5.233287811279297e-05, 5.1856040954589844e-05, 5.042552947998047e-05, 4.947185516357422e-05, 4.6372413635253906e-05, 4.6372413635253906e-05, 4.369020462036133e-05, 4.225969314575195e-05, 4.178285598754883e-05, 4.13060188293457e-05, 4.00543212890625e-05, 3.975629806518555e-05, 3.8504600524902344e-05, 3.6776065826416016e-05, 3.415346145629883e-05, 3.3915042877197266e-05, 3.361701965332031e-05, 3.3020973205566406e-05, 3.272294998168945e-05, 3.236532211303711e-05, 3.2067298889160156e-05, 3.1054019927978516e-05, 3.0338764190673828e-05, 3.0100345611572266e-05, 2.9802322387695312e-05, 2.944469451904297e-05, 0.0029296875]]","[[9904, 3084, 7199, 133, 487, 243, 13449, 36948, 100, 33567, 1629, 306, 14541, 250, 1185, 14783, 29802, 3216, 673, 713, 16991, 37128, 41010, 10932, 1106, 7516, 12350, 1121, 1711, 10643, 448, 2264, 44241, 510, 46236, 104, 8275, 347, 975, 565, 495, 25101, 6209, 50118, 39254, 46659, 970, 13984, 3972, 2895]]"
