text,input_ids,attention_mask,label,exp,idx_example,OPT_prob_CD,OPT_idx_CD
['{Rather. Another silence.} question: {Rather. A long period of incessant chatter.} Yes or No? answer: Ġ'],"[[2, 45152, 35716, 4, 2044, 7308, 49463, 864, 35, 25522, 35716, 4, 83, 251, 675, 9, 32772, 927, 29205, 49463, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[1],[1],[11],"[[0.56103515625, 0.41552734375, 0.0037403106689453125, 0.0014791488647460938, 0.0013971328735351562, 0.0012540817260742188, 0.0008330345153808594, 0.0005974769592285156, 0.00042510032653808594, 0.0004069805145263672, 0.0003306865692138672, 0.00030422210693359375, 0.00028824806213378906, 0.00027751922607421875, 0.0002484321594238281, 0.0002357959747314453, 0.00023424625396728516, 0.00021600723266601562, 0.0002028942108154297, 0.0001895427703857422, 0.00018906593322753906, 0.0001856088638305664, 0.00018262863159179688, 0.0001806020736694336, 0.00018024444580078125, 0.0001697540283203125, 0.00015878677368164062, 0.00015747547149658203, 0.0001544952392578125, 0.0001512765884399414, 0.000148773193359375, 0.0001455545425415039, 0.00013911724090576172, 0.00013434886932373047, 0.0001327991485595703, 0.0001291036605834961, 0.00012373924255371094, 0.00011646747589111328, 0.0001125335693359375, 0.00011241436004638672, 0.0001074075698852539, 0.00010329484939575195, 0.00010317564010620117, 0.00010269880294799805, 0.00010263919830322266, 0.00010198354721069336, 0.00010150671005249023, 9.888410568237305e-05, 9.232759475708008e-05, 9.1552734375e-05, 0.0068359375]]","[[3084, 9904, 39254, 7199, 29802, 16991, 243, 14541, 487, 100, 113, 32541, 22491, 32458, 1185, 32476, 35716, 14783, 7516, 970, 13449, 250, 133, 40566, 1711, 19847, 36948, 8346, 10932, 19933, 40671, 6766, 6323, 12350, 170, 33239, 1121, 25101, 2895, 10643, 440, 3216, 10365, 7608, 1213, 13624, 2362, 104, 37128, 3684]]"
"['{Because many different packages are available, and because more than one can be used, auditors should determine what models, if any, are used in their agencies.} question: {Auditors have the option of choosing a model to use.} Yes or No? answer: Ġ']","[[2, 45152, 10105, 171, 430, 8368, 32, 577, 6, 8, 142, 55, 87, 65, 64, 28, 341, 6, 9818, 9314, 197, 3094, 99, 3092, 6, 114, 143, 6, 32, 341, 11, 49, 2244, 49463, 864, 35, 25522, 37779, 9314, 33, 5, 1973, 9, 8348, 10, 1421, 7, 304, 49463, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[0],[1],[12],"[[0.5634765625, 0.42333984375, 0.0009107589721679688, 0.0008673667907714844, 0.0008025169372558594, 0.0006232261657714844, 0.0005040168762207031, 0.0004336833953857422, 0.00033593177795410156, 0.0002949237823486328, 0.00028061866760253906, 0.00021517276763916016, 0.0002123117446899414, 0.00016379356384277344, 0.0001538991928100586, 0.00014674663543701172, 0.00014603137969970703, 0.00014340877532958984, 0.00012886524200439453, 0.0001285076141357422, 0.00012540817260742188, 0.00011706352233886719, 0.00011390447616577148, 0.00010603666305541992, 0.00010520219802856445, 0.00010025501251220703, 9.85860824584961e-05, 9.226799011230469e-05, 9.065866470336914e-05, 9.036064147949219e-05, 8.696317672729492e-05, 8.255243301391602e-05, 8.13603401184082e-05, 7.915496826171875e-05, 7.718801498413086e-05, 7.700920104980469e-05, 7.605552673339844e-05, 7.289648056030273e-05, 6.657838821411133e-05, 6.395578384399414e-05, 6.341934204101562e-05, 6.246566772460938e-05, 6.240606307983398e-05, 6.198883056640625e-05, 6.186962127685547e-05, 6.16908073425293e-05, 6.157159805297852e-05, 6.020069122314453e-05, 5.8710575103759766e-05, 5.453824996948242e-05, 0.00439453125]]","[[9904, 3084, 14541, 16991, 7199, 39254, 243, 100, 29802, 14783, 487, 10932, 13449, 3216, 10643, 32541, 40671, 6323, 133, 970, 250, 36948, 12350, 2895, 1185, 8346, 1121, 19933, 7516, 32476, 440, 33239, 32458, 6766, 1711, 8275, 104, 170, 14563, 41010, 1106, 3684, 13624, 22491, 2362, 35882, 1213, 713, 25101, 46236]]"
"[""{Think of the Briefing section as your quick hit on the day's and week's news.} question: {It contains both daily and weekly information.} Yes or No? answer: Ġ""]","[[2, 45152, 26644, 9, 5, 14201, 154, 2810, 25, 110, 2119, 478, 15, 5, 183, 18, 8, 186, 18, 340, 49463, 864, 35, 25522, 243, 6308, 258, 1230, 8, 4114, 335, 49463, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[0],[1],[13],"[[0.54345703125, 0.439453125, 0.0017156600952148438, 0.0012454986572265625, 0.0009679794311523438, 0.0007915496826171875, 0.0007729530334472656, 0.0007157325744628906, 0.0003883838653564453, 0.00034546852111816406, 0.0003192424774169922, 0.00031447410583496094, 0.0002416372299194336, 0.00023829936981201172, 0.00020682811737060547, 0.0001995563507080078, 0.0001901388168334961, 0.00017082691192626953, 0.00016367435455322266, 0.0001614093780517578, 0.00015723705291748047, 0.000148773193359375, 0.00014102458953857422, 0.00014078617095947266, 0.00013554096221923828, 0.00013148784637451172, 0.00012028217315673828, 0.00011789798736572266, 0.00011777877807617188, 0.00011616945266723633, 0.0001074671745300293, 0.00010579824447631836, 9.40561294555664e-05, 9.340047836303711e-05, 8.982419967651367e-05, 8.83936882019043e-05, 8.380413055419922e-05, 8.165836334228516e-05, 7.641315460205078e-05, 7.605552673339844e-05, 7.575750350952148e-05, 7.37309455871582e-05, 7.283687591552734e-05, 7.277727127075195e-05, 6.777048110961914e-05, 6.771087646484375e-05, 6.300210952758789e-05, 6.210803985595703e-05, 6.026029586791992e-05, 5.936622619628906e-05, 0.0048828125]]","[[9904, 3084, 16991, 39254, 7199, 243, 29802, 14541, 100, 487, 14783, 10932, 32541, 6323, 3216, 133, 36948, 40671, 13449, 2895, 12350, 1185, 250, 970, 113, 10643, 8346, 50118, 2362, 3684, 440, 19933, 13624, 33239, 7516, 1711, 170, 6766, 25101, 8275, 22491, 104, 46236, 713, 1121, 9690, 32476, 10787, 32458, 45641]]"
"[""{Who put it in the chest, I wonder?} question: {I'm curious as to who put it in the chest.} Yes or No? answer: Ġ""]","[[2, 45152, 12375, 342, 24, 11, 5, 7050, 6, 38, 5170, 116, 24303, 864, 35, 25522, 100, 437, 10691, 25, 7, 54, 342, 24, 11, 5, 7050, 49463, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[0],[1],[14],"[[0.61279296875, 0.371826171875, 0.0013170242309570312, 0.00098419189453125, 0.0008254051208496094, 0.0007104873657226562, 0.0006504058837890625, 0.0005350112915039062, 0.00044155120849609375, 0.0003917217254638672, 0.0003917217254638672, 0.0002753734588623047, 0.00025725364685058594, 0.00022459030151367188, 0.00021505355834960938, 0.00018215179443359375, 0.00017535686492919922, 0.00016987323760986328, 0.000164031982421875, 0.00016188621520996094, 0.00016164779663085938, 0.00014543533325195312, 0.00014209747314453125, 0.00013136863708496094, 0.00012290477752685547, 0.0001226663589477539, 0.00012099742889404297, 0.00011783838272094727, 0.00011712312698364258, 0.00011652708053588867, 0.00011485815048217773, 0.00011116266250610352, 0.00010848045349121094, 9.918212890625e-05, 9.781122207641602e-05, 9.304285049438477e-05, 8.863210678100586e-05, 8.857250213623047e-05, 8.374452590942383e-05, 7.730722427368164e-05, 7.033348083496094e-05, 6.55055046081543e-05, 6.4849853515625e-05, 6.383657455444336e-05, 6.347894668579102e-05, 6.276369094848633e-05, 6.16312026977539e-05, 5.942583084106445e-05, 5.91278076171875e-05, 5.811452865600586e-05, 0.00439453125]]","[[9904, 3084, 14541, 7199, 243, 100, 39254, 29802, 10932, 16991, 14783, 32541, 487, 10643, 3216, 1185, 7516, 133, 13449, 8346, 970, 12350, 36948, 32458, 32476, 1711, 170, 6323, 250, 7608, 2362, 440, 35882, 22491, 12375, 40671, 104, 46236, 6766, 1213, 1121, 19933, 32523, 8275, 113, 2895, 38980, 33082, 40566, 713]]"
"[""{learn your colors learn your alphabet learn all your your little terms here and and learn how to uh begin learning some of the reading and by the second or third grade uh the little school system that we're in they have uh really a lot of computers uh it's a very wealthy district as as all that fighting's going on over who gets the money and the like but they have} question: {It's a poor district that argues over benches to sleep on } Yes or No? answer: Ġ""]","[[2, 45152, 38229, 110, 8089, 1532, 110, 34555, 1532, 70, 110, 110, 410, 1110, 259, 8, 8, 1532, 141, 7, 37463, 1642, 2239, 103, 9, 5, 2600, 8, 30, 5, 200, 50, 371, 4978, 37463, 5, 410, 334, 467, 14, 52, 214, 11, 51, 33, 37463, 269, 10, 319, 9, 7796, 37463, 24, 18, 10, 182, 8581, 1418, 25, 25, 70, 14, 2190, 18, 164, 15, 81, 54, 1516, 5, 418, 8, 5, 101, 53, 51, 33, 24303, 864, 35, 25522, 243, 18, 10, 2129, 1418, 14, 10648, 81, 26168, 7, 3581, 15, 35524, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[1],[1],[15],"[[0.6171875, 0.364990234375, 0.0011434555053710938, 0.0010995864868164062, 0.0008397102355957031, 0.0007462501525878906, 0.0006952285766601562, 0.0006737709045410156, 0.0006308555603027344, 0.0005168914794921875, 0.00044846534729003906, 0.0003464221954345703, 0.000339508056640625, 0.0003333091735839844, 0.0003190040588378906, 0.0003039836883544922, 0.0002906322479248047, 0.0002505779266357422, 0.00024116039276123047, 0.00021386146545410156, 0.00020313262939453125, 0.0001995563507080078, 0.00019752979278564453, 0.00017333030700683594, 0.00015723705291748047, 0.00015497207641601562, 0.00015425682067871094, 0.00014448165893554688, 0.00014352798461914062, 0.00013554096221923828, 0.0001232624053955078, 0.00012111663818359375, 0.00011646747589111328, 0.0001093745231628418, 0.00010126829147338867, 0.00010067224502563477, 9.900331497192383e-05, 9.60230827331543e-05, 8.553266525268555e-05, 7.987022399902344e-05, 7.88569450378418e-05, 7.653236389160156e-05, 7.510185241699219e-05, 7.367134094238281e-05, 7.039308547973633e-05, 6.878376007080078e-05, 6.29425048828125e-05, 6.198883056640625e-05, 5.984306335449219e-05, 5.7578086853027344e-05, 0.0048828125]]","[[3084, 9904, 243, 7199, 100, 10932, 2362, 14783, 39254, 440, 14541, 29802, 7516, 487, 50118, 3216, 16991, 32541, 10643, 8346, 12350, 13449, 133, 1185, 1711, 970, 1213, 6323, 42903, 6766, 7608, 22491, 250, 32476, 170, 4420, 113, 33082, 33239, 37128, 2895, 14563, 31535, 8275, 1121, 19847, 3684, 104, 2264, 7939]]"
"['{Formal and informal areas are landscaped with pools and fountains, while terraces tumble down the hillsides.} question: {There were no pools or fountains in the informal areas.} Yes or No? answer: Ġ']","[[2, 45152, 597, 43808, 8, 14110, 911, 32, 19342, 14677, 19, 16326, 8, 856, 12825, 5069, 6, 150, 17420, 11667, 26566, 159, 5, 14798, 4376, 49463, 864, 35, 25522, 970, 58, 117, 16326, 50, 856, 12825, 5069, 11, 5, 14110, 911, 49463, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[1],[1],[16],"[[0.7392578125, 0.254638671875, 0.000499725341796875, 0.0004596710205078125, 0.00042939186096191406, 0.0003261566162109375, 0.0002694129943847656, 0.00023639202117919922, 0.00017213821411132812, 0.0001233816146850586, 0.00011497735977172852, 0.00010263919830322266, 8.946657180786133e-05, 8.738040924072266e-05, 8.475780487060547e-05, 8.374452590942383e-05, 6.80088996887207e-05, 6.473064422607422e-05, 6.461143493652344e-05, 5.716085433959961e-05, 5.59687614440918e-05, 5.555152893066406e-05, 5.418062210083008e-05, 5.227327346801758e-05, 5.120038986206055e-05, 4.982948303222656e-05, 4.6253204345703125e-05, 3.916025161743164e-05, 3.7729740142822266e-05, 3.731250762939453e-05, 3.68952751159668e-05, 3.612041473388672e-05, 3.5881996154785156e-05, 3.3974647521972656e-05, 3.170967102050781e-05, 2.956390380859375e-05, 2.9027462005615234e-05, 2.8848648071289062e-05, 2.485513687133789e-05, 2.473592758178711e-05, 2.467632293701172e-05, 2.4259090423583984e-05, 2.396106719970703e-05, 2.3365020751953125e-05, 2.300739288330078e-05, 2.288818359375e-05, 2.086162567138672e-05, 2.0563602447509766e-05, 2.0325183868408203e-05, 1.9550323486328125e-05, 0.001953125]]","[[3084, 9904, 29802, 7199, 39254, 16991, 14541, 13449, 487, 14783, 440, 243, 2362, 100, 32541, 36948, 3216, 10932, 33239, 46659, 50118, 970, 7516, 6323, 14563, 22491, 10643, 133, 1711, 37128, 8346, 250, 12350, 19847, 3684, 32476, 1185, 170, 104, 31535, 1213, 40671, 46236, 2895, 6766, 19933, 9685, 1121, 32458, 8275]]"
"[""{There's a small zoo area where you can see snakes, lizards, birds of prey, wolves, hyenas, foxes, and various desert cats, including cheetahs and leopards.} question: {The zoo is home to a variety of animals including mammals, birds, lizards, and snakes.} Yes or No? answer: Ġ""]","[[2, 45152, 970, 18, 10, 650, 14188, 443, 147, 47, 64, 192, 24328, 6, 784, 39700, 6, 7723, 9, 18644, 6, 27365, 6, 14791, 225, 281, 6, 23602, 293, 6, 8, 1337, 10348, 10017, 6, 217, 5851, 594, 25118, 8, 2084, 1517, 5954, 49463, 864, 35, 25522, 133, 14188, 16, 184, 7, 10, 3143, 9, 3122, 217, 27772, 6, 7723, 6, 784, 39700, 6, 8, 24328, 49463, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[0],[2],[1],"[[0.72802734375, 0.26171875, 0.0006561279296875, 0.0006275177001953125, 0.0005841255187988281, 0.00032138824462890625, 0.00030517578125, 0.0002849102020263672, 0.0002646446228027344, 0.0002598762512207031, 0.00024962425231933594, 0.00022149085998535156, 0.00021314620971679688, 0.00018644332885742188, 0.0001798868179321289, 0.00014221668243408203, 0.00013172626495361328, 0.00012981891632080078, 0.00012302398681640625, 0.00012069940567016602, 0.00010925531387329102, 0.00010794401168823242, 9.97781753540039e-05, 9.626150131225586e-05, 8.386373519897461e-05, 8.302927017211914e-05, 7.75456428527832e-05, 7.712841033935547e-05, 7.349252700805664e-05, 7.325410842895508e-05, 7.271766662597656e-05, 7.253885269165039e-05, 7.05718994140625e-05, 6.777048110961914e-05, 6.705522537231445e-05, 6.306171417236328e-05, 6.204843521118164e-05, 5.6684017181396484e-05, 5.5789947509765625e-05, 5.507469177246094e-05, 5.447864532470703e-05, 5.424022674560547e-05, 5.2034854888916016e-05, 5.2034854888916016e-05, 5.1915645599365234e-05, 5.0902366638183594e-05, 5.072355270385742e-05, 5.060434341430664e-05, 4.7147274017333984e-05, 4.57763671875e-05, 0.00341796875]]","[[9904, 3084, 29802, 14541, 7199, 3216, 243, 10932, 16991, 39254, 6323, 14783, 100, 487, 32541, 12350, 2895, 970, 133, 13449, 10787, 250, 10643, 36948, 440, 1185, 32458, 3684, 50118, 32476, 8346, 1213, 4420, 25101, 104, 7516, 13624, 33239, 46236, 35882, 1121, 14563, 2362, 713, 1711, 6766, 19933, 170, 40566, 41010]]"
"[""{and i lived with Dana in school} question: {I didn't lived with Dana} Yes or No? answer: Ġ""]","[[2, 45152, 463, 939, 3033, 19, 11014, 11, 334, 24303, 864, 35, 25522, 100, 399, 75, 3033, 19, 11014, 24303, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[1],[2],[2],"[[0.53125, 0.449462890625, 0.001068115234375, 0.0008516311645507812, 0.0008254051208496094, 0.0007605552673339844, 0.0007052421569824219, 0.000675201416015625, 0.0005621910095214844, 0.0005092620849609375, 0.0005049705505371094, 0.0004086494445800781, 0.00038170814514160156, 0.0003178119659423828, 0.0002734661102294922, 0.0002359151840209961, 0.00021338462829589844, 0.000209808349609375, 0.0002009868621826172, 0.00019860267639160156, 0.00018906593322753906, 0.00018548965454101562, 0.0001760721206665039, 0.00017571449279785156, 0.00015974044799804688, 0.00015592575073242188, 0.00015294551849365234, 0.0001404285430908203, 0.00013971328735351562, 0.00013840198516845703, 0.00013768672943115234, 0.00013768672943115234, 0.00013494491577148438, 0.00013327598571777344, 0.00012791156768798828, 0.00012099742889404297, 0.00011622905731201172, 0.00010514259338378906, 0.000102996826171875, 0.00010186433792114258, 9.483098983764648e-05, 9.441375732421875e-05, 9.40561294555664e-05, 9.059906005859375e-05, 8.475780487060547e-05, 8.368492126464844e-05, 8.344650268554688e-05, 8.33272933959961e-05, 8.189678192138672e-05, 7.94529914855957e-05, 0.0068359375]]","[[3084, 9904, 7199, 100, 14541, 39254, 29802, 243, 16991, 13449, 10932, 14783, 487, 2362, 7516, 12350, 36948, 32541, 10643, 1185, 3216, 22491, 113, 250, 440, 1711, 6766, 50118, 6323, 8346, 133, 970, 33239, 170, 14563, 104, 31535, 8275, 7608, 46659, 19933, 19847, 1121, 2387, 3684, 33082, 32476, 40671, 12375, 894]]"
"['{I did so, and felt something bitty and sticky shoved down my throat.} question: {I felt something bitty and sticky forced down my throat.} Yes or No? answer: Ġ']","[[2, 45152, 100, 222, 98, 6, 8, 1299, 402, 741, 18308, 8, 25247, 30988, 159, 127, 14599, 49463, 864, 35, 25522, 100, 1299, 402, 741, 18308, 8, 25247, 1654, 159, 127, 14599, 49463, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[0],[2],[3],"[[0.66015625, 0.323486328125, 0.001361846923828125, 0.0012559890747070312, 0.0008931159973144531, 0.0006608963012695312, 0.000579833984375, 0.0005002021789550781, 0.00044083595275878906, 0.00037217140197753906, 0.0003402233123779297, 0.00032138824462890625, 0.00028586387634277344, 0.000213623046875, 0.00019228458404541016, 0.00016868114471435547, 0.00016808509826660156, 0.0001666545867919922, 0.0001653432846069336, 0.0001595020294189453, 0.00015282630920410156, 0.00015282630920410156, 0.00014543533325195312, 0.00014007091522216797, 0.00013530254364013672, 0.0001329183578491211, 0.00012922286987304688, 0.00011616945266723633, 0.00011074542999267578, 0.0001093149185180664, 9.739398956298828e-05, 9.584426879882812e-05, 9.340047836303711e-05, 8.851289749145508e-05, 8.636713027954102e-05, 8.636713027954102e-05, 8.52346420288086e-05, 8.362531661987305e-05, 8.088350296020508e-05, 8.028745651245117e-05, 7.95125961303711e-05, 7.778406143188477e-05, 7.653236389160156e-05, 7.301568984985352e-05, 6.842613220214844e-05, 6.437301635742188e-05, 6.413459777832031e-05, 6.377696990966797e-05, 6.258487701416016e-05, 6.240606307983398e-05, 0.00537109375]]","[[9904, 3084, 14541, 7199, 100, 243, 39254, 14783, 10932, 487, 32541, 29802, 16991, 3216, 7516, 250, 1711, 32476, 35882, 36948, 113, 1185, 13449, 32458, 10643, 8346, 46236, 12350, 40566, 104, 970, 440, 133, 975, 6323, 22491, 6766, 2362, 40671, 33239, 31535, 38980, 1121, 50118, 25101, 4420, 41010, 37128, 14563, 2895]]"
"['{Because a large proportion of street costs are fixed,27 the unit (per piece) street cost initially declines rapidly as volume increases and continues to decline at a decreasing rate.} question: {Street costs remain at $0.00 forever no matter what.} Yes or No? answer: Ġ']","[[2, 45152, 10105, 10, 739, 10301, 9, 2014, 1042, 32, 4460, 6, 2518, 5, 1933, 36, 1741, 2125, 43, 2014, 701, 3225, 11081, 6042, 25, 3149, 3488, 8, 1388, 7, 2991, 23, 10, 20910, 731, 49463, 864, 35, 25522, 24265, 1042, 1091, 23, 68, 288, 4, 612, 6000, 117, 948, 99, 49463, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[1],[2],[4],"[[0.68603515625, 0.302001953125, 0.0008907318115234375, 0.0008459091186523438, 0.0006785392761230469, 0.0005054473876953125, 0.0003764629364013672, 0.0003266334533691406, 0.0003180503845214844, 0.0003037452697753906, 0.000255584716796875, 0.00022912025451660156, 0.00017821788787841797, 0.00016808509826660156, 0.00016796588897705078, 0.0001552104949951172, 0.00015425682067871094, 0.00014352798461914062, 0.00013840198516845703, 0.0001329183578491211, 0.0001302957534790039, 0.0001156926155090332, 0.00011527538299560547, 0.00010246038436889648, 9.572505950927734e-05, 9.316205978393555e-05, 9.244680404663086e-05, 9.006261825561523e-05, 8.225440979003906e-05, 8.016824722290039e-05, 7.826089859008789e-05, 7.486343383789062e-05, 7.30752944946289e-05, 7.170438766479492e-05, 7.003545761108398e-05, 6.240606307983398e-05, 6.16312026977539e-05, 6.085634231567383e-05, 5.9485435485839844e-05, 5.8591365814208984e-05, 5.6862831115722656e-05, 5.1856040954589844e-05, 5.14984130859375e-05, 5.143880844116211e-05, 4.7266483306884766e-05, 4.696846008300781e-05, 4.363059997558594e-05, 4.297494888305664e-05, 4.190206527709961e-05, 4.1604042053222656e-05, 0.00390625]]","[[3084, 9904, 487, 7199, 14541, 13449, 243, 39254, 29802, 440, 16991, 14783, 100, 36948, 32541, 2362, 33239, 10932, 37128, 3216, 22491, 10643, 46659, 250, 12350, 50118, 133, 1185, 7516, 970, 14563, 8346, 2895, 46236, 113, 1711, 35882, 1121, 32523, 6323, 104, 32476, 6766, 41010, 40671, 170, 713, 32458, 17425, 8275]]"
['{The value of scale is about $4.} question: {The scale has a value of $4.} Yes or No? answer: Ġ'],"[[2, 45152, 133, 923, 9, 3189, 16, 59, 68, 306, 49463, 864, 35, 25522, 133, 3189, 34, 10, 923, 9, 68, 306, 49463, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[0],[2],[5],"[[0.4990234375, 0.491943359375, 0.0005717277526855469, 0.00041747093200683594, 0.0003654956817626953, 0.00036334991455078125, 0.000339508056640625, 0.00023818016052246094, 0.0002238750457763672, 0.00021779537200927734, 0.0002129077911376953, 0.00021064281463623047, 0.0002048015594482422, 0.0001863241195678711, 0.00018417835235595703, 0.00017893314361572266, 0.00016105175018310547, 0.0001474618911743164, 0.00010949373245239258, 0.00010216236114501953, 0.00010061264038085938, 8.219480514526367e-05, 7.76052474975586e-05, 7.724761962890625e-05, 7.557868957519531e-05, 7.539987564086914e-05, 7.200241088867188e-05, 7.140636444091797e-05, 6.562471389770508e-05, 6.508827209472656e-05, 6.23464584350586e-05, 6.151199340820312e-05, 6.139278411865234e-05, 6.0558319091796875e-05, 5.906820297241211e-05, 5.638599395751953e-05, 5.316734313964844e-05, 5.221366882324219e-05, 5.2034854888916016e-05, 5.0902366638183594e-05, 4.845857620239258e-05, 4.26173210144043e-05, 4.1961669921875e-05, 4.1425228118896484e-05, 4.112720489501953e-05, 3.999471664428711e-05, 3.927946090698242e-05, 3.74913215637207e-05, 3.641843795776367e-05, 3.552436828613281e-05, 0.0029296875]]","[[9904, 3084, 7199, 14541, 243, 16991, 39254, 10932, 3216, 100, 14783, 29802, 13449, 36948, 487, 440, 32541, 12350, 2362, 10643, 1185, 1711, 133, 6323, 250, 7516, 8346, 970, 104, 37128, 32476, 4420, 46236, 25101, 33239, 46659, 40671, 2895, 14563, 22491, 41010, 1121, 170, 6766, 32523, 975, 7608, 31535, 40566, 19933]]"
